std_smiles,CHEMBL1075317.csv,CHEMBL1163125.csv,CHEMBL1795116.csv,CHEMBL1829.csv,CHEMBL1865.csv,CHEMBL1937.csv,CHEMBL1993.csv,CHEMBL2157850.csv,CHEMBL2169716.csv,CHEMBL2185.csv,CHEMBL2189110.csv,CHEMBL2424504.csv,CHEMBL2563.csv,CHEMBL2971.csv,CHEMBL301.csv,CHEMBL3045.csv,CHEMBL3055.csv,CHEMBL308.csv,CHEMBL3105.csv,CHEMBL3142.csv,CHEMBL3192.csv,CHEMBL325.csv,CHEMBL3524.csv,CHEMBL3774295.csv,CHEMBL4036.csv,CHEMBL4145.csv,CHEMBL4630.csv,CHEMBL4722.csv,CHEMBL5024.csv,CHEMBL5406.csv,CHEMBL5747.csv,CHEMBL5776.csv,CHEMBL5921.csv,CHEMBL6032.csv,CHEMBL6136.csv,CHEMBL6175.csv
COc1ccc(-c2[nH]nc3c2C(=O)c2c(N)cccc2-3)cc1,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
CC1(C)CN(c2ccc(C#N)nn2)CC[C@H]1Nc1c(C(N)=O)cnc2cc(-c3cccnc3)nn12,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CCCN(CCC)C(=O)O[C@@H]1CCC(c2cc(NC(=O)Cc3ccno3)[nH]n2)C1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
O=C(NOCc1ccc(/C=C/C(O)=NO)cc1)c1nccc2ccccc12,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
O=C(NC[C@@H](O)CNC1Cc2ccccc2C1)c1ccc(C(=O)N2C3CCC2COC3)cc1F,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FC(F)(F)c1nc(-c2ccc(N3CCCC3c3ccncc3)nc2)no1,,,,,1.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,
CCc1c(C#N)c(SC(C(N)=O)c2ccccc2)nc(N2CCN(Cc3cn[nH]c3)CC2)c1C#N,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cccc(-c2cc3c(n2C)C(c2ccc(Cl)cc2)N(c2cc(C)c(=O)n(C)c2)C3=O)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
OCCn1cc2cc(NCc3ccc(-c4noc(C(F)(F)F)n4)cc3)ccc2n1,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C)[nH]c(=O)c1CN1CCc2c(Cl)cc(C(C3COC3)N(C)C)c(Cl)c2C1=O,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)N1CCC(CC#N)(n2nc(Nc3ccc4c(c3)CCC4=O)c3c(=O)[nH]ccc32)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CNCc1ccc(-c2cc(-c3nc(-c4ccc(=O)n(Cc5ccoc5)c4)cnc3N)on2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Cc1ncnc2c1ccn2[C@H]1C[C@@H](Oc2ccc(F)cc2CN)[C@H](O)[C@@H]1O,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1ncc2ccc(Nc3ncnc(-c4ccc(O[C@H]5CCN(C(=O)CO)C[C@H]5F)c(C#N)c4)n3)cc21,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
C[C@H]1CN(S(=O)(=O)c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2)C[C@@H](C)O1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
O=C1NC(=O)c2c1c1c3ccc(C(F)(F)F)cc3[nH]c1c1c2c2cccc3c2n1CCNC3,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
Cc1cc(Cl)nc(C(=O)N[C@@H]2CCc3ccc(-c4cn5c(n4)CCC5)cc32)c1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC1c2ccccc2CCN1CC(O)COc1cccc(CNC2CCCC2)c1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(N2CCN(C)CC2)cc1Nc1ncc(F)c(Nc2ccc(F)cc2)n1,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
CC[C@H](C)[C@H]1NC(=O)C(CS)NC(=O)C(CCSC)NC(=O)C[C@@H](/C=C/CCS)OC(=O)C[C@@H]1O,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1-c1ccc2nc(N3CCN(CC(=O)N(C)C)CC3)n3c2c1OC[C@@H]3c1ccccn1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1ccccc1Nc1nc(Nc2ccc(N3CCN(C)CC3)cn2)ncc1Cl,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
CCc1ccc(N(C)c2ccc(Oc3nc(=O)c4ccncc4[nH]3)cc2)c(OC)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
CN(C)C(=O)Cn1cnc2c(Oc3ccc(F)cc3F)c(-c3cn(C)c(=O)c4[nH]ccc34)ccc21,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)N1CCOc2ccc(-c3cccc(NC)c3C=N)cc2C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
COC(=O)N(C)c1ccc(-c2c(-c3ccc(C#N)cc3)nc(N3CCC(N(C)C)CC3)n3ccnc23)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
N#Cc1cn2c(NCc3c(F)ccc4c3CCO4)ncc(-c3cncc(F)c3)c2n1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)CCCCC[C@H](NC(=O)c1cncs1)c1nc(-c2ccc(-c3cc[nH]n3)cc2)c[nH]1,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
C[C@@H](c1ccccc1)n1cc(-c2ccc(C#N)cc2)nc(N2CCC(N)CC2)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
COC(=O)N1CC[C@H]2C[C@H](N(C)c3ncnc4[nH]ccc34)C[C@H]2C1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C(=O)N2CC[C@H](Oc3ccc(-c4ncnc(Nc5ccc(N6CCN(C7COC7)CC6)cc5)n4)cc3C#N)[C@H](F)C2)n1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(C)c(CNC(=O)c2cc(CNCCO)cc3c2cnn3C2CCCC2)c(=O)[nH]1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC1(CN2CCC3(CC2)CC3)CC1)c1ccc(-c2noc(C(F)(F)F)n2)cc1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
Cc1cc2c(cc(NCCN)c3nnc(C)n32)n1Cc1ccccc1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#CCc1ccccc1NCc1ccc(-c2cccc3nc(NC(=O)C4CC4)cn23)cc1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1ncnc2c1ccn2[C@@H]1O[C@H]([C@@H]2OC(O)Cc3cc(Cl)ccc32)[C@@H](O)[C@H]1O,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NCC(O)CN1CCc2ccccc2C1)c1cccc(C2CCOC2)c1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ON=C(O)/C=C/c1cn(C(/C=C/c2ccccc2)Cc2nccs2)nn1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Cn1nc(C(N)=O)c2c1-c1nc(Nc3cccc(N4CCNCC4)c3)ncc1CC2,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
N#Cc1cnc(N2CCN(C(=O)c3ccc4c5c(c(=O)[nH]c4c3)CCCN5)CC2)s1,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
Cc1ccc(N(C)c2ccc3c(c2)CCC[C@H]3CNc2cnccc2C(=O)O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
CC1(C)CN(C(=O)c2ccc(-c3cccc4nc(NC(=O)C5CC5)cn34)c(F)c2)C1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(CCCCCC(O)=NO)NC(Cc1c[nH]c2ccccc12)C(=O)Nc1ccc(Cl)cc1,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
CC(=O)NNC(=O)C[C@H]1C=C(c2ccc(Cl)cc2)c2ccccc2-n2c(C)nnc21,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(O)c1ccnc2cc(COc3cccc(F)c3)[nH]c12,,,,,,,,,,,,0.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.0
CNCC(O)COc1cccc(-c2nc(-c3ccc(S(C)(=O)=O)cc3)cc(N(C)C3CCOCC3)n2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
O=C(O)c1ccncc1NC[C@H]1CCOc2cc(Oc3ccccc3)ccc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
NC(=O)c1nc(-c2c(F)cccc2F)oc1Nc1ccc(C(=O)N[C@@H]2CCCNC2)cc1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1ccncc1NC(=O)c1c(N)nn2cc(F)cnc12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
CCOC(=O)N1CCC[C@@H]1COc1nc(-c2cc(OC[C@H](O)CNC)ccc2Cl)nc(-c2c(C)noc2C)c1C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Cc1ncnc2c1ccn2[C@@H]1O[C@H]([C@@H]2OCCc3cc(Cl)ccc32)[C@@H](O)[C@H]1O,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N=Cc1nc(N2CCCCCC2)nc(Nc2ccc(OCCN3CCC(CO)CC3)cc2)c1C(N)=O,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CCOc1cc(C(=O)N2C3CCC2COC3)ccc1C(=O)N(C)C[C@@H](O)[C@@H]1Cc2ccccc2CN1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc(S(C)(=O)=O)c2c1c1ncc(-c3c(C)nnn3C)cc1n2[C@H](c1ccccc1F)C1CCOCC1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1-c1cc(C(N)=O)c2c(c1)c1ccc(S(C)(=O)=O)cc1n2S(=O)(=O)C1CC1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(CC1CCCCC1)NC[C@@H](O)CN1CCc2ccccc2C1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N#Cc1cc(-c2ncnc(Nc3ccc(N4CCN(C5COC5)CC4)c(OC(F)F)c3)n2)ccc1O[C@H]1CCN(C(=O)CO)C[C@H]1F,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cccc2[nH]cnc12,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCNCc1ccc(-c2cc(-c3nc(-c4ccc([S+]([O-])C(C)C)cc4)cnc3N)on2)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
N#Cc1c(Cl)nc2[nH]nc(N)c2c1-c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
Brc1cccc(COc2ccc(C3C[C@@H]3NCCC3CCCCC3)cc2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
CN(C)C1=N[C@H]2[C@H](O[C@H]([C@@H](OCc3ccc(Oc4ccccc4)cc3)C(F)(F)F)[C@@H](O)[C@@H]2O)S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
O=C(O)CCN1CCC(N[C@@H]2C[C@H]2c2ccccc2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
O=C(Nc1cccc(OCC(O)CN2CCc3ccccc3C2)c1)c1cocn1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cn1c(N2CCC(N)CC2)nc(-c2ccc(C#N)c(F)c2)c(-c2ccc(Cl)cc2)c1=O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
N#Cc1cn2c(NCc3c(F)ccc4c3CCO4)ncc(-c3cnn(CCO)c3)c2n1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(C1CC1)N1CC=C(c2cnc(NCc3c(F)ccc4c3CCO4)n3cnnc23)CC1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
N#CCC1(N2CC(CNC3CC3c3ccccc3)C2)CCN(C(=O)c2ccc(F)cc2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
CC(=O)N1CCN(CC(O)CN2CCc3ccccc3C2)C(=O)C1,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1ccccc1NC(=O)c1c(C)nsc1Nc1nc2ccccc2s1,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
COc1ccc2oc(C(=O)NC[C@H](O)CN3CCc4ccccc4C3)cc2c1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@]1(NCCS(=O)(=O)CC(NC(=O)c2ccc(F)cc2)C(=O)N2CCOCC2)C[C@H]1c1ccc(F)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1ccc(-c2[nH]nc3c2C(=O)c2c(O)cccc2-3)cc1,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
COc1ccc(-c2cc(=O)n(C)cc2-c2cnn(-c3cc(C#N)ccc3OC)c2)cn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
c1ccc(Nc2nccc(-c3c[nH]c4ncccc34)n2)cc1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
CCS(=O)(=O)Nc1ccc(S(C)(=O)=O)c2c1c1ncc(-c3c(C)nnn3C)cc1n2[C@H](c1ccccc1)C1CCOCC1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc([C@@H](NC(=O)c2cc(CN3CCOC3=N)cc(-c3cn(C)nc3C(F)(F)F)n2)C2CC2)ccc1F,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)C[C@H]1CN(C)C(=O)c2cc3cnc(Nc4ccc(N5CCNCC5)cn4)nc3n21,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
c1ccc(Nc2ncc3c(n2)CCc2cnc(Nc4ccccc4)nc2-3)cc1,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
Cc1cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc2n([C@@H]2CC[C@@H](O)C2)c1=O,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CN1C(=O)COc2cc(-c3c(-c4ccc(C#N)cc4)nc(N4CCC(N(C)C)CC4)c4cncn34)cnc21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
CCOC(=O)N1CCC(N(C)c2cc(-c3c(C)noc3C)nc(-c3cccc(OCC(O)CNC)c3)n2)CC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
Cc1nnc(NC(=O)c2cc(C3CC3N)c3ccccc3c2)s1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
CNCC(O)COc1cc(Cl)cc(-c2nc(-c3ccn4cnnc4c3)c(C)c(N(C)C3CCOCC3)n2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
C[C@@H]1CC(=O)Nc2cccc(C(=O)NC(c3ccccc3)c3ccccc3)c2N1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
CCC(c1ccc(C(F)(F)F)cc1)N1CC(NC(=O)c2cn(C3CC3)nn2)C1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCc1c(C#N)c(SCc2ccc(N3CCCS3(=O)=O)cc2)nc(N2CCC(NCC(C)(C)C)CC2)c1C#N,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(-c2cc(CS(C)(=O)=O)ccc2Oc2ccc(F)cc2F)cn(C)c1=O,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCN(c1cc(-c2ccc(OCCOC)cc2)cc(C(=O)NCc2c(C)n(C)[nH]c2=O)c1C)[C@H]1CC[C@H](N(C)C)CC1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc2nc(NCCCCNC(=O)SC(C)C)c3nnc(C)n3c2cc1OC,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cccc(C)c1C(=O)NCCCCNc1nc2ccccc2n2c(C)nnc12,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC[C@H](C)C(NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)c1nc(C)n(-c2cccc(Cl)c2)n1)C(=O)NC(Cc1ccccc1)C(N)=O,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
COc1ncccc1-c1cnc(NCc2c(F)ccc3c2CCO3)n2cnnc12,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
CCNC(=O)c1cc2c(ccc3nnc(C)n32)n1Cc1cccc(CN2CCC2)c1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1ccnc(NCC2CNCCO2)c1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNCC(O)COc1cccc(-c2cc(N(C)C3CCOCC3)nc(N(C)C)n2)c1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
NC(=O)C1CCCN(c2cc(N3CCOCC3)nc3c(-c4cc[nH]n4)nccc23)C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
Cc1cc([C@@H](NC(=O)c2cc(CN3CCOC3=N)cc(-c3cc(C(F)(F)F)nn3C)c2)C2CC2)ccc1F,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COc1cc(-c2cn(C)c(=O)c3[nH]ccc23)c2c(c1)N(C)CC(c1ccccc1)O2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNC(=O)C(=O)CCCCCCSc1ccc(-c2ccccc2)cc1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
O=c1[nH]ncc2nc(N3CCCCCC3)nc(Nc3ccc(OCCC4CCNCC4)cc3)c12,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
ON=C(O)CCCCCCc1nc(-c2ccc(Br)cc2)cs1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(C=Cc3ccc(CN4CCOCC4)c(F)c3)[nH]nc2c1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
C[C@@H]1CC(=O)Nc2cccc(-c3cccc(C(F)F)c3)c2N1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
CN(C)C1=N[C@H]2[C@H](O[C@H]([C@@H](OCc3ccccc3F)C(F)(F)F)[C@@H](O)[C@@H]2O)S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
COc1cc(-c2[nH]c(C)c3c2CCCC3=O)cc(OC)c1OC,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1-c1ccc2nc(N3CCN(C)CC3)n3c2c1OC[C@@H]3c1ccccn1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1cc(CN(C)C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc3c2cnn3C2CCCC2)c(=O)[nH]1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
COc1ccc2[nH]c(C)c(CC(=O)N[C@@H](CCCCCC(C)=O)c3nc4cc(Cl)ccc4[nH]3)c2c1,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Cc1ncc(CC(=O)Nc2cc(C3CC[C@H](OC(=O)N[C@H]4CC[C@@](C)(O)CC4)C3)[nH]n2)s1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)c1cnn(-c2ccc(Nc3nn([C@@H](CC#N)C4CC4)c4cc[nH]c(=O)c34)cc2C)c1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
CN1CCC(N(C)C(=O)c2ccc(Cc3nc4c(N5CCC(O)C(c6ccc(Cl)cc6)C5)cccn4n3)cc2)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CCOC(=O)NC[C@H]1CC[C@H](n2c(CC#N)nc3cnc4ccsc4c32)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
Cc1noc([C@@H]2CCCCN2c2ccc(-c3noc(C(F)(F)F)n3)cn2)n1,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
ON=C(O)CCCCCCc1nc(-c2ccccc2)cs1,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
O=C(CCCc1nc(=O)c2ccccc2[nH]1)N1CCC(c2nnc(-c3ccncc3)o2)CC1,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
O=C(NC1CCOCC1)c1cc([C@H]2C[C@@H]2NCC2CC2)cs1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
Cc1ccnc(C(NC(=O)c2cc(CNC3=NCCN3)cc(-c3cnccc3C)c2)C2CC2)c1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@H](CC(=O)N1CCC(O)(Cn2cnc(N3CCCC3CNC(=O)OC(C)(C)C)cc2=O)CC1)c1ccccc1,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CC(C)(C)OC(=O)N1CC[C@](CC#N)(n2nc(Nc3ccc([C@@H](O)C(F)(F)F)cc3)c3c(=O)[nH]ccc32)[C@H](F)C1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
COCCCS(=O)(=O)C[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
COc1cc(C2CCNCC2)ccc1-c1cc(Nc2cnc(C#N)cn2)[nH]n1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
N#Cc1ccc2c(c1)C1(CC2)CC1N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
O=C(NCC(O)CN1CCc2ccccc2C1)c1ccccc1-c1ccccn1,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O=S(=O)(Nc1ccc2c(c1)nc(-c1ccccc1)n2CCCc1ccccc1)c1ccc(OC(F)(F)F)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
Cc1cc(C)c(CNC(=O)c2cc(N(C)CCCN(C)C)nc3c2cnn3C(C)C)c(=O)[nH]1,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Cc1noc(C)c1-c1ccc2nc(N3CCC(C)(O)C3)n3c2c1OC[C@@H]3c1ccccn1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COC(=O)c1ccc(-c2cnc(NCc3c(F)ccc4c3CCO4)n3cc(C#N)nc23)cn1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
CC1(O)CCN(C(=O)c2ccc(Nc3cc(-c4c(F)cccc4F)nc4c[nH]c(O)c34)cc2)CC1,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
CN1CCN(c2ccc(C(=O)/C=C/c3ccc(/C=C/C(O)=NO)cc3)cc2)CC1,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
COc1cc(/C=C/C(O)=NO)ccc1OCC(=O)Nc1cccc(F)c1,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
Cc1c(F)c(-c2ccc(C(=O)N3[C@H]4CC[C@@H]3C[C@@H]4N)cc2-c2ccc(C#N)c(F)c2)cc2nnn(CC3(O)CCC3)c12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
COc1cc(-c2ccc3c(c2)Nc2ccc(CC(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1N,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
CON=C(Cc1ccc(OC)cc1)C(=O)NCCSSCCNC(=O)C(Cc1ccc(OC)cc1)=NOC,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,
O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4c(c23)CNCC4)cc1)c1ccccc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
CCC(=O)C(O)CCCCC1NC(=O)C2CCCCN2CC(=O)C(C(C)CC)NC(=O)C(Cc2cn(OC)c3ccccc23)NC1=O,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
Cc1noc(C)c1-c1ccc2nc(N3CCN(C(=O)C(C)C)[C@@H](C)C3)n3c2c1OC[C@@H]3c1ccccn1,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C[C@@H]1COCCN1c1cc([C@]2(C)CCCS2(=O)=O)nc(-c2ccnc3[nH]ccc23)n1,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
COCCOc1ccc(-c2c(-c3ccc(C#N)c(F)c3)nc(N3CCC(C)CC3)n(C)c2=O)cc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
